fips2000,fips2010,Rent50_2,Rent50_0,Rent50_1,Rent50_3,Rent50_4,State,cbsasub,areaname,county,CouSub,countyname,county_town_name,pop2010,hu2010,state_alpha
3703599999.0,3703599999,708,583,589,907,1081,37,METRO25860M25860,"Hickory-Lenoir-Morganton, NC MSA",35.0,99999,Catawba County,Catawba County,154358.0,67886.0,NC
3703799999.0,3703799999,1003,684,852,1350,1504,37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",37.0,99999,Chatham County,Chatham County,63505.0,28753.0,NC
3703999999.0,3703999999,648,455,484,939,1037,37,NCNTY37039N37039,"Cherokee County, NC",39.0,99999,Cherokee County,Cherokee County,27444.0,17515.0,NC
3704199999.0,3704199999,772,636,667,1106,1215,37,NCNTY37041N37041,"Chowan County, NC",41.0,99999,Chowan County,Chowan County,14793.0,7289.0,NC
3704399999.0,3704399999,650,535,562,831,1023,37,NCNTY37043N37043,"Clay County, NC",43.0,99999,Clay County,Clay County,10587.0,7140.0,NC
3704599999.0,3704599999,653,531,535,877,1097,37,NCNTY37045N37045,"Cleveland County, NC",45.0,99999,Cleveland County,Cleveland County,98078.0,43373.0,NC
3704799999.0,3704799999,648,467,519,823,948,37,NCNTY37047N37047,"Columbus County, NC",47.0,99999,Columbus County,Columbus County,58098.0,26042.0,NC
3704999999.0,3704999999,977,725,730,1366,1595,37,METRO35100N37049,"Craven County, NC HUD Metro FMR Area",49.0,99999,Craven County,Craven County,103505.0,45002.0,NC
3705199999.0,3705199999,902,714,719,1234,1531,37,METRO22180M22180,"Fayetteville, NC HUD Metro FMR Area",51.0,99999,Cumberland County,Cumberland County,319431.0,135524.0,NC
3705399999.0,3705399999,1150,947,953,1601,2008,37,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",53.0,99999,Currituck County,Currituck County,23547.0,14453.0,NC
3705599999.0,3705599999,994,700,743,1398,1644,37,NCNTY37055N37055,"Dare County, NC",55.0,99999,Dare County,Dare County,33920.0,33492.0,NC
3705799999.0,3705799999,672,536,547,957,997,37,METRO49180N37057,"Davidson County, NC HUD Metro FMR Area",57.0,99999,Davidson County,Davidson County,162878.0,72655.0,NC
3705999999.0,3705999999,749,596,610,1045,1186,37,METRO49180M49180,"Winston-Salem, NC HUD Metro FMR Area",59.0,99999,Davie County,Davie County,41240.0,18238.0,NC
3706199999.0,3706199999,648,522,526,841,1024,37,NCNTY37061N37061,"Duplin County, NC",61.0,99999,Duplin County,Duplin County,58505.0,25728.0,NC
3706399999.0,3706399999,1003,684,852,1350,1504,37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",63.0,99999,Durham County,Durham County,267587.0,120217.0,NC
3706599999.0,3706599999,717,573,576,970,1079,37,METRO40580M40580,"Rocky Mount, NC MSA",65.0,99999,Edgecombe County,Edgecombe County,56552.0,24838.0,NC
3706799999.0,3706799999,749,596,610,1045,1186,37,METRO49180M49180,"Winston-Salem, NC HUD Metro FMR Area",67.0,99999,Forsyth County,Forsyth County,350670.0,156872.0,NC
3706999999.0,3706999999,1003,683,867,1301,1603,37,METRO39580M39580,"Raleigh, NC MSA",69.0,99999,Franklin County,Franklin County,60619.0,26577.0,NC
3707199999.0,3707199999,924,698,797,1254,1571,37,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",71.0,99999,Gaston County,Gaston County,206086.0,88686.0,NC
3707399999.0,3707399999,648,534,537,944,1131,37,METRO47260N37073,"Gates County, NC HUD Metro FMR Area",73.0,99999,Gates County,Gates County,12197.0,5208.0,NC
3707599999.0,3707599999,648,506,509,895,1131,37,NCNTY37075N37075,"Graham County, NC",75.0,99999,Graham County,Graham County,8861.0,5930.0,NC
3707799999.0,3707799999,788,585,589,978,1126,37,NCNTY37077N37077,"Granville County, NC",77.0,99999,Granville County,Granville County,59916.0,22827.0,NC
3707999999.0,3707999999,650,528,531,807,891,37,NCNTY37079N37079,"Greene County, NC",79.0,99999,Greene County,Greene County,21362.0,8213.0,NC
3708199999.0,3708199999,789,573,678,1068,1262,37,METRO24660M24660,"Greensboro-High Point, NC HUD Metro FMR Area",81.0,99999,Guilford County,Guilford County,488406.0,218017.0,NC
3708399999.0,3708399999,696,573,589,908,1062,37,NCNTY37083N37083,"Halifax County, NC",83.0,99999,Halifax County,Halifax County,54691.0,25781.0,NC
3708599999.0,3708599999,754,543,563,1011,1316,37,NCNTY37085N37085,"Harnett County, NC",85.0,99999,Harnett County,Harnett County,114678.0,46731.0,NC
3708799999.0,3708799999,763,562,570,978,1332,37,METRO11700N37087,"Haywood County, NC HUD Metro FMR Area",87.0,99999,Haywood County,Haywood County,59036.0,34954.0,NC
3708999999.0,3708999999,880,632,714,1152,1461,37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",89.0,99999,Henderson County,Henderson County,106740.0,54710.0,NC
3709199999.0,3709199999,704,500,559,876,1108,37,NCNTY37091N37091,"Hertford County, NC",91.0,99999,Hertford County,Hertford County,24669.0,10635.0,NC
3709399999.0,3709399999,728,540,544,1061,1206,37,METRO22180N37093,"Hoke County, NC HUD Metro FMR Area",93.0,99999,Hoke County,Hoke County,46952.0,18211.0,NC
3709599999.0,3709599999,809,657,661,1004,1273,37,NCNTY37095N37095,"Hyde County, NC",95.0,99999,Hyde County,Hyde County,5810.0,3347.0,NC
3709799999.0,3709799999,916,754,791,1161,1599,37,METRO16740N37097,"Iredell County, NC HUD Metro FMR Area",97.0,99999,Iredell County,Iredell County,159437.0,69013.0,NC
3709999999.0,3709999999,695,546,549,862,1055,37,NCNTY37099N37099,"Jackson County, NC",99.0,99999,Jackson County,Jackson County,40271.0,25948.0,NC
3710199999.0,3710199999,1003,683,867,1301,1603,37,METRO39580M39580,"Raleigh, NC MSA",101.0,99999,Johnston County,Johnston County,168878.0,67682.0,NC
3710399999.0,3710399999,801,594,598,1044,1265,37,METRO35100N37103,"Jones County, NC HUD Metro FMR Area",103.0,99999,Jones County,Jones County,10153.0,4838.0,NC
3710599999.0,3710599999,767,623,627,952,1051,37,NCNTY37105N37105,"Lee County, NC",105.0,99999,Lee County,Lee County,57866.0,24136.0,NC
3710799999.0,3710799999,707,509,539,895,1088,37,NCNTY37107N37107,"Lenoir County, NC",107.0,99999,Lenoir County,Lenoir County,59495.0,27437.0,NC
3710999999.0,3710999999,824,651,712,1121,1439,37,METRO16740N37109,"Lincoln County, NC HUD Metro FMR Area",109.0,99999,Lincoln County,Lincoln County,78265.0,33641.0,NC
3711399999.0,3711399999,771,572,605,968,1143,37,NCNTY37113N37113,"Macon County, NC",113.0,99999,Macon County,Macon County,33922.0,25245.0,NC
3711599999.0,3711599999,880,632,714,1152,1461,37,METRO11700M11700,"Asheville, NC HUD Metro FMR Area",115.0,99999,Madison County,Madison County,20764.0,10608.0,NC
3711799999.0,3711799999,648,481,484,822,888,37,NCNTY37117N37117,"Martin County, NC",117.0,99999,Martin County,Martin County,24505.0,11704.0,NC
3711199999.0,3711199999,648,491,528,813,962,37,NCNTY37111N37111,"McDowell County, NC",111.0,99999,McDowell County,McDowell County,44996.0,20808.0,NC
3711999999.0,3711999999,924,698,797,1254,1571,37,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",119.0,99999,Mecklenburg County,Mecklenburg County,919628.0,398510.0,NC
3712199999.0,3712199999,650,482,486,822,1023,37,NCNTY37121N37121,"Mitchell County, NC",121.0,99999,Mitchell County,Mitchell County,15579.0,8713.0,NC
3712399999.0,3712399999,648,523,526,888,1036,37,NCNTY37123N37123,"Montgomery County, NC",123.0,99999,Montgomery County,Montgomery County,27798.0,15914.0,NC
3712599999.0,3712599999,852,701,736,1164,1168,37,NCNTY37125N37125,"Moore County, NC",125.0,99999,Moore County,Moore County,88247.0,43940.0,NC
3712799999.0,3712799999,717,573,576,970,1079,37,METRO40580M40580,"Rocky Mount, NC MSA",127.0,99999,Nash County,Nash County,95840.0,42286.0,NC
3712999999.0,3712999999,947,724,729,1330,1598,37,METRO48900M48900,"Wilmington, NC HUD Metro FMR Area",129.0,99999,New Hanover County,New Hanover County,202667.0,101436.0,NC
3713199999.0,3713199999,648,481,484,888,1131,37,NCNTY37131N37131,"Northampton County, NC",131.0,99999,Northampton County,Northampton County,22099.0,11674.0,NC
3713399999.0,3713399999,874,720,723,1274,1526,37,METRO27340M27340,"Jacksonville, NC MSA",133.0,99999,Onslow County,Onslow County,177772.0,68226.0,NC
3713599999.0,3713599999,1003,684,852,1350,1504,37,METRO20500M20500,"Durham-Chapel Hill, NC HUD Metro FMR Area",135.0,99999,Orange County,Orange County,133801.0,55597.0,NC
3713799999.0,3713799999,762,584,587,1111,1330,37,METRO35100N37137,"Pamlico County, NC HUD Metro FMR Area",137.0,99999,Pamlico County,Pamlico County,13144.0,7534.0,NC
3713999999.0,3713999999,893,663,667,1236,1510,37,NCNTY37139N37139,"Pasquotank County, NC",139.0,99999,Pasquotank County,Pasquotank County,40661.0,16833.0,NC
3714199999.0,3714199999,714,588,617,952,1247,37,METRO48900N37141,"Pender County, NC HUD Metro FMR Area",141.0,99999,Pender County,Pender County,52217.0,26724.0,NC
3714399999.0,3714399999,815,605,609,1126,1283,37,NCNTY37143N37143,"Perquimans County, NC",143.0,99999,Perquimans County,Perquimans County,13453.0,6986.0,NC
3714599999.0,3714599999,704,497,542,874,993,37,METRO20500N37145,"Person County, NC HUD Metro FMR Area",145.0,99999,Person County,Person County,39464.0,18193.0,NC
3714799999.0,3714799999,797,622,626,1111,1355,37,METRO24780M24780,"Greenville, NC MSA",147.0,99999,Pitt County,Pitt County,168148.0,74990.0,NC
3714999999.0,3714999999,838,622,626,1040,1238,37,NCNTY37149N37149,"Polk County, NC",149.0,99999,Polk County,Polk County,20510.0,11432.0,NC
3715199999.0,3715199999,789,573,678,1068,1262,37,METRO24660M24660,"Greensboro-High Point, NC HUD Metro FMR Area",151.0,99999,Randolph County,Randolph County,141752.0,61041.0,NC
3715399999.0,3715399999,648,534,536,871,967,37,NCNTY37153N37153,"Richmond County, NC",153.0,99999,Richmond County,Richmond County,46639.0,20738.0,NC
3715599999.0,3715599999,657,488,491,823,975,37,NCNTY37155N37155,"Robeson County, NC",155.0,99999,Robeson County,Robeson County,134168.0,52751.0,NC
3715799999.0,3715799999,648,481,484,827,888,37,METRO24660N37157,"Rockingham County, NC HUD Metro FMR Area",157.0,99999,Rockingham County,Rockingham County,93643.0,43696.0,NC
3715999999.0,3715999999,736,567,571,953,1084,37,METRO16740N37159,"Rowan County, NC HUD Metro FMR Area",159.0,99999,Rowan County,Rowan County,138428.0,60211.0,NC
3716199999.0,3716199999,776,639,666,1040,1207,37,NCNTY37161N37161,"Rutherford County, NC",161.0,99999,Rutherford County,Rutherford County,67810.0,33878.0,NC
3716399999.0,3716399999,648,400,552,891,960,37,NCNTY37163N37163,"Sampson County, NC",163.0,99999,Sampson County,Sampson County,63431.0,27234.0,NC
3716599999.0,3716599999,725,538,542,938,1072,37,NCNTY37165N37165,"Scotland County, NC",165.0,99999,Scotland County,Scotland County,36157.0,15193.0,NC
3716799999.0,3716799999,678,425,507,926,1184,37,NCNTY37167N37167,"Stanly County, NC",167.0,99999,Stanly County,Stanly County,60585.0,27110.0,NC
3716999999.0,3716999999,749,596,610,1045,1186,37,METRO49180M49180,"Winston-Salem, NC HUD Metro FMR Area",169.0,99999,Stokes County,Stokes County,47401.0,21924.0,NC
3717199999.0,3717199999,727,599,619,1038,1269,37,NCNTY37171N37171,"Surry County, NC",171.0,99999,Surry County,Surry County,73673.0,33667.0,NC
3717399999.0,3717399999,734,600,603,911,1189,37,NCNTY37173N37173,"Swain County, NC",173.0,99999,Swain County,Swain County,13981.0,8723.0,NC
3717599999.0,3717599999,706,581,588,990,1111,37,NCNTY37175N37175,"Transylvania County, NC",175.0,99999,Transylvania County,Transylvania County,33090.0,19163.0,NC
3717799999.0,3717799999,648,526,529,944,1020,37,NCNTY37177N37177,"Tyrrell County, NC",177.0,99999,Tyrrell County,Tyrrell County,4407.0,2068.0,NC
3717999999.0,3717999999,924,698,797,1254,1571,37,METRO16740M16740,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",179.0,99999,Union County,Union County,201292.0,72870.0,NC
3718199999.0,3718199999,698,430,533,891,1092,37,NCNTY37181N37181,"Vance County, NC",181.0,99999,Vance County,Vance County,45422.0,20082.0,NC
3718399999.0,3718399999,1003,683,867,1301,1603,37,METRO39580M39580,"Raleigh, NC MSA",183.0,99999,Wake County,Wake County,900993.0,371836.0,NC
3718599999.0,3718599999,695,429,519,1013,1213,37,NCNTY37185N37185,"Warren County, NC",185.0,99999,Warren County,Warren County,20972.0,11806.0,NC
3718799999.0,3718799999,696,565,569,864,1215,37,NCNTY37187N37187,"Washington County, NC",187.0,99999,Washington County,Washington County,13228.0,6491.0,NC
3718999999.0,3718999999,933,575,722,1274,1279,37,NCNTY37189N37189,"Watauga County, NC",189.0,99999,Watauga County,Watauga County,51079.0,32137.0,NC
3719199999.0,3719199999,806,598,602,1082,1242,37,METRO24140M24140,"Goldsboro, NC MSA",191.0,99999,Wayne County,Wayne County,122623.0,52949.0,NC
3719399999.0,3719399999,667,493,576,872,1126,37,NCNTY37193N37193,"Wilkes County, NC",193.0,99999,Wilkes County,Wilkes County,69340.0,33065.0,NC
3719599999.0,3719599999,779,578,582,1060,1068,37,NCNTY37195N37195,"Wilson County, NC",195.0,99999,Wilson County,Wilson County,81234.0,35511.0,NC
3719799999.0,3719799999,749,596,610,1045,1186,37,METRO49180M49180,"Winston-Salem, NC HUD Metro FMR Area",197.0,99999,Yadkin County,Yadkin County,38406.0,17341.0,NC
3719999999.0,3719999999,698,545,549,997,1098,37,NCNTY37199N37199,"Yancey County, NC",199.0,99999,Yancey County,Yancey County,17818.0,11032.0,NC
3800199999.0,3800199999,653,526,530,947,951,38,NCNTY38001N38001,"Adams County, ND",1.0,99999,Adams County,Adams County,2343.0,1377.0,ND
3800399999.0,3800399999,725,538,542,910,1072,38,NCNTY38003N38003,"Barnes County, ND",3.0,99999,Barnes County,Barnes County,11066.0,5704.0,ND
3800599999.0,3800599999,653,531,564,923,937,38,NCNTY38005N38005,"Benson County, ND",5.0,99999,Benson County,Benson County,6660.0,2950.0,ND
3800799999.0,3800799999,757,584,588,1052,1102,38,NCNTY38007N38007,"Billings County, ND",7.0,99999,Billings County,Billings County,783.0,484.0,ND
3800999999.0,3800999999,668,506,509,923,926,38,NCNTY38009N38009,"Bottineau County, ND",9.0,99999,Bottineau County,Bottineau County,6429.0,4341.0,ND
3801199999.0,3801199999,712,579,615,884,976,38,NCNTY38011N38011,"Bowman County, ND",11.0,99999,Bowman County,Bowman County,3151.0,1683.0,ND
3801399999.0,3801399999,653,531,564,867,895,38,NCNTY38013N38013,"Burke County, ND",13.0,99999,Burke County,Burke County,1968.0,1340.0,ND
3801599999.0,3801599999,883,613,672,1219,1542,38,METRO13900M13900,"Bismarck, ND HUD Metro FMR Area",15.0,99999,Burleigh County,Burleigh County,81308.0,35754.0,ND
3801799999.0,3801799999,809,513,629,1179,1299,38,METRO22020M22020,"Fargo, ND-MN MSA",17.0,99999,Cass County,Cass County,149778.0,67938.0,ND
3801999999.0,3801999999,653,531,564,856,1026,38,NCNTY38019N38019,"Cavalier County, ND",19.0,99999,Cavalier County,Cavalier County,3993.0,2309.0,ND
3802199999.0,3802199999,653,531,564,902,951,38,NCNTY38021N38021,"Dickey County, ND",21.0,99999,Dickey County,Dickey County,5289.0,2636.0,ND
3802399999.0,3802399999,653,504,507,908,951,38,NCNTY38023N38023,"Divide County, ND",23.0,99999,Divide County,Divide County,2071.0,1324.0,ND
3802599999.0,3802599999,653,504,507,908,951,38,NCNTY38025N38025,"Dunn County, ND",25.0,99999,Dunn County,Dunn County,3536.0,2132.0,ND
3802799999.0,3802799999,653,531,564,947,951,38,NCNTY38027N38027,"Eddy County, ND",27.0,99999,Eddy County,Eddy County,2385.0,1323.0,ND
3802999999.0,3802999999,653,531,564,947,951,38,NCNTY38029N38029,"Emmons County, ND",29.0,99999,Emmons County,Emmons County,3550.0,2085.0,ND
3803199999.0,3803199999,653,504,507,952,1140,38,NCNTY38031N38031,"Foster County, ND",31.0,99999,Foster County,Foster County,3343.0,1801.0,ND
3803399999.0,3803399999,653,504,507,908,951,38,NCNTY38033N38033,"Golden Valley County, ND",33.0,99999,Golden Valley County,Golden Valley County,1680.0,967.0,ND
3803599999.0,3803599999,888,557,669,1194,1445,38,METRO24220M24220,"Grand Forks, ND-MN MSA",35.0,99999,Grand Forks County,Grand Forks County,66861.0,29344.0,ND
3803799999.0,3803799999,653,531,564,947,951,38,NCNTY38037N38037,"Grant County, ND",37.0,99999,Grant County,Grant County,2394.0,1690.0,ND
3803999999.0,3803999999,653,531,536,952,1140,38,NCNTY38039N38039,"Griggs County, ND",39.0,99999,Griggs County,Griggs County,2420.0,1461.0,ND
3804199999.0,3804199999,653,531,564,947,951,38,NCNTY38041N38041,"Hettinger County, ND",41.0,99999,Hettinger County,Hettinger County,2477.0,1414.0,ND
3804399999.0,3804399999,653,503,506,852,951,38,NCNTY38043N38043,"Kidder County, ND",43.0,99999,Kidder County,Kidder County,2435.0,1674.0,ND
3804599999.0,3804599999,675,501,504,838,925,38,NCNTY38045N38045,"LaMoure County, ND",45.0,99999,LaMoure County,LaMoure County,4139.0,2238.0,ND
3804799999.0,3804799999,763,588,592,1061,1242,38,NCNTY38047N38047,"Logan County, ND",47.0,99999,Logan County,Logan County,1990.0,1144.0,ND
3804999999.0,3804999999,654,532,565,865,1083,38,NCNTY38049N38049,"McHenry County, ND",49.0,99999,McHenry County,McHenry County,5395.0,2948.0,ND
3805199999.0,3805199999,679,504,507,843,1006,38,NCNTY38051N38051,"McIntosh County, ND",51.0,99999,McIntosh County,McIntosh County,2809.0,1858.0,ND
3805399999.0,3805399999,823,611,615,1077,1198,38,NCNTY38053N38053,"McKenzie County, ND",53.0,99999,McKenzie County,McKenzie County,6360.0,3090.0,ND
3805599999.0,3805599999,653,531,564,952,1140,38,NCNTY38055N38055,"McLean County, ND",55.0,99999,McLean County,McLean County,8962.0,5590.0,ND
3805799999.0,3805799999,663,502,505,823,1158,38,NCNTY38057N38057,"Mercer County, ND",57.0,99999,Mercer County,Mercer County,8424.0,4450.0,ND
3805999999.0,3805999999,883,613,672,1219,1542,38,METRO13900M13900,"Bismarck, ND HUD Metro FMR Area",59.0,99999,Morton County,Morton County,27471.0,12079.0,ND
3806199999.0,3806199999,1154,856,862,1432,1680,38,NCNTY38061N38061,"Mountrail County, ND",61.0,99999,Mountrail County,Mountrail County,7673.0,4119.0,ND
3806399999.0,3806399999,653,531,564,883,951,38,NCNTY38063N38063,"Nelson County, ND",63.0,99999,Nelson County,Nelson County,3126.0,1927.0,ND
3806599999.0,3806599999,653,457,499,909,1135,38,METRO13900N38065,"Oliver County, ND HUD Metro FMR Area",65.0,99999,Oliver County,Oliver County,1846.0,905.0,ND
3806799999.0,3806799999,653,531,552,810,1133,38,NCNTY38067N38067,"Pembina County, ND",67.0,99999,Pembina County,Pembina County,7413.0,3859.0,ND
3806999999.0,3806999999,653,504,507,908,951,38,NCNTY38069N38069,"Pierce County, ND",69.0,99999,Pierce County,Pierce County,4357.0,2199.0,ND
3807199999.0,3807199999,671,501,504,956,977,38,NCNTY38071N38071,"Ramsey County, ND",71.0,99999,Ramsey County,Ramsey County,11451.0,5615.0,ND
3807399999.0,3807399999,741,550,554,986,1079,38,NCNTY38073N38073,"Ransom County, ND",73.0,99999,Ransom County,Ransom County,5457.0,2656.0,ND
3807599999.0,3807599999,653,504,507,952,1140,38,NCNTY38075N38075,"Renville County, ND",75.0,99999,Renville County,Renville County,2470.0,1386.0,ND
3807799999.0,3807799999,653,531,550,952,1100,38,NCNTY38077N38077,"Richland County, ND",77.0,99999,Richland County,Richland County,16321.0,7503.0,ND
3807999999.0,3807999999,653,504,507,952,1063,38,NCNTY38079N38079,"Rolette County, ND",79.0,99999,Rolette County,Rolette County,13937.0,5372.0,ND
3808199999.0,3808199999,679,526,529,935,1039,38,NCNTY38081N38081,"Sargent County, ND",81.0,99999,Sargent County,Sargent County,3829.0,2004.0,ND
3808399999.0,3808399999,653,504,507,908,951,38,NCNTY38083N38083,"Sheridan County, ND",83.0,99999,Sheridan County,Sheridan County,1321.0,894.0,ND
3808599999.0,3808599999,653,457,546,863,917,38,METRO13900N38085,"Sioux County, ND HUD Metro FMR Area",85.0,99999,Sioux County,Sioux County,4153.0,1311.0,ND
3808799999.0,3808799999,757,584,588,1052,1102,38,NCNTY38087N38087,"Slope County, ND",87.0,99999,Slope County,Slope County,727.0,436.0,ND
3808999999.0,3808999999,907,689,694,1149,1320,38,NCNTY38089N38089,"Stark County, ND",89.0,99999,Stark County,Stark County,24199.0,10735.0,ND
3809199999.0,3809199999,653,516,519,832,951,38,NCNTY38091N38091,"Steele County, ND",91.0,99999,Steele County,Steele County,1975.0,1171.0,ND
